"_id","display_name","id","rkd_uri","viaf_uri","wikidata_uri","viaf_alternate"
"dantan, joseph édouard","Joseph Edouard Dantan",532,"http://explore.rkd.nl/nl/explore/artists/20017","http://viaf.org/viaf/37190051",,"Joseph Édouard Dantan,Edouard Dantan,エドワール・ジョゼフ・ダンタン,Louis-Édouard Dantan,Louis-Édouard Dantan,Édouard Dantan,Édouard-Joseph Dantan,Dantan,Édouard-Joseph Dantan,Édouard Joseph Dantan,Joseph Edouard Dantan,Эдуар Жозеф Дантан,Joseph Édouard Dantan,Dantan, Joseph Edouard"
"dantel, pierre","Pierre Dantel",54170,,,,",Dantel, Pierre,Pierre Dantel"
"daubigny, charles-françois","Charles-François Daubigny",236,"http://explore.rkd.nl/nl/explore/artists/20106","http://viaf.org/viaf/71399615",,"שארל פרנסואה דוביני,D' Aubigny,Carolus Franciscus Daubigny,שארל-פרנסואה דוביני,シャルル＝フランソワ・ドービニー,Aubigny,Charles François Daubigny,D'Aubigny,Charles Daubigny,C. Daubigny,Шарл-Франсоа Добињи,Charles-François Daubigny,Charles François D'Aubigny,夏尔-弗朗索瓦·多比尼,Charles F. Daubigny,Charles-François Daubigny,Charles-Francois Daubigny,Шарль-Франсуа Добиньи,Շառլ-Ֆրանսուա Դոբինյի,Charles-François D'Aubigny,Daubigny,Charles Francois Daubigny,Шарль Франсуа Добіньї,Daubigny, Charles-François"
"daubigny, edmond-françois","Edmond-François Daubigny",410,"http://explore.rkd.nl/nl/explore/artists/20107","http://viaf.org/viaf/96543120",,"Edmond-François D'Aubigny,Edmond-François Daubigny,Edmé-François Daubigny,エドメ＝フランソワ・ドービニー,Էդմի-Ֆրանսուա Դոբինյի,Edme-François Daubigny,Edme François, the Elder Daubigny,Edmonde-Francois Daubigny,Daubigny, Edmond-François"
"daubigny, edme-françois","Edmond-François Daubigny",410,"http://explore.rkd.nl/nl/explore/artists/20107","http://viaf.org/viaf/96543120",,"Edmond-François D'Aubigny,Edmond-François Daubigny,Edmé-François Daubigny,エドメ＝フランソワ・ドービニー,Էդմի-Ֆրանսուա Դոբինյի,Edme-François Daubigny,Edme François, the Elder Daubigny,Edmonde-Francois Daubigny,Daubigny, Edmond-François"
"daumier, honoré","Honoré Daumier",350,"http://explore.rkd.nl/nl/explore/artists/20126","http://viaf.org/viaf/96555949",,".. Daumier,qartili,Onore Dom'e,דומייה,Honore V. Daumier,Honoratus Daumier,Onore Viktoren Dome,Honoré-Victorin Daumier,Daumier,奥诺雷·杜米埃,Honore Daumier,Honoré Daumier,ონორე დომიე,H. Daumier,Оноре Домие,Onore Domije,Honore-Victorin Daumier,Օնորե Դոմիե,H. D,Honoré V. Daumier,Honoré Victorin Daumier,오노레이 도미에,Оноре Домије,Onorē Domjē,H. D.,Honoré-Victorin Daumier,Домье,Honore Victoryn Daumier,Onore Viktorʹen Domʹe,Daumier Honoré Victorin,ཨོ་ནོ་རེ་དོ་མི་ཡེ།,Honoré V. Daumier,Daumier Honoré Victorin,Honore Victorin Daumier,オノレ ドーミエ,Оноре Домье,اونوره دومیه,אונורה דומייה,オノレ・ドーミエ,ドーミエ,Honoré Victorin Daumier,... Daumier,أونوريه دومييه,Ονορέ Ντωμιέ,Dom'e,오노레 도미에,Оноре Дом'є,Оноре Викторьен Домье,Domiyeh,オノレ ドーミェ,Onorē Domjē,אונורה דומיה,ඔනෙරෙ ඪෞමීර්,Onore Domje,Domie,Daumier, Honoré"
"dautel pierre","Pierre Dautel",75209,,,"http://www.wikidata.org/wiki/Q1241381",",Dautel Pierre,Pierre Dautel"
"dauthendey, max","Max Dauthendey",75142,"http://explore.rkd.nl/nl/explore/artists/216583","http://viaf.org/viaf/49238491","http://www.wikidata.org/wiki/Q481550","Max Dauthendey,Max Albert Dauthendey,Dauthendey,マックス ダンテンダイ,マックス・ダウテンダイ,Maximilian Albert Dauthendey,マックス ダウテンダイ,Maximilian Dauthendey,マックス ダウテンダイ,Maks Dautendej,Maxmilian Dauthendey,Makss Dautendejs,マックス・ダウテンダイ,Maksis Dautendejs,മാക്സ് ഡൗതെൻഡി,Dauthendey, Max"
"david, charles","Charles David",75143,"http://explore.rkd.nl/nl/explore/artists/20154","http://viaf.org/viaf/291193297",,"Charles I David,Charles David,David, Charles"
"david, jacques louis","Jacques-Louis David",56904,"http://explore.rkd.nl/nl/explore/artists/20163","http://viaf.org/viaf/66575297","http://www.wikidata.org/wiki/Q83155","Johann Ludwig David,لوئس ڈیوڈ,Jak-Lui David,David,Jacques Louis David,Lu-i Ta-wei,Жак-Луи Давид,ژاک لویی داوید,Жак-Люі Давід,Ta-wei-tʿe,J.-L David,ジャック-ルイ ダヴィッド,L. David,.. David,Ζακ-Λουί Νταβίντ,... David,Ta-wei-tʻe,Louis David,雅克-路易·大卫,ෂාක්ලුවිස් ඩේවිඩ්,Жак Луи Давид,David de Paris,Iacobus Ludovicus David,Ժակ Լուի Դավիդ,자크루이 다비드,Cen David,Жак-Луі Давід,Lui David,ჟაკ-ლუი დავიდი,ז'אק-לואי דויד,Žaks Luijs Davids,賈克-路易·大衛,ஜாக் லூயிஸ் டேவிட்,J.L. David,J.- L. David,J. L. David,Jacques-Louis David,جاك لوي دافيد,چاك لوي دافيد,Citoyen David,ഴാക് ലൂയി ദാവീദ്,ジャック＝ルイ・ダヴィッド,Zhak Lui David,David Jak Lui,Žak-Lui David,David, ...,,ダヴィッド,雅克路易大衛,ฌัก-หลุยส์ ดาวีด,Жак-Луј Давид,David, Jacques Louis"
"david, jacques-louis","Jacques-Louis David",3007,"http://explore.rkd.nl/nl/explore/artists/20163","http://viaf.org/viaf/66575297","http://www.wikidata.org/wiki/Q83155","Johann Ludwig David,لوئس ڈیوڈ,Jak-Lui David,David,Jacques Louis David,Lu-i Ta-wei,Жак-Луи Давид,ژاک لویی داوید,Жак-Люі Давід,Ta-wei-tʿe,J.-L David,ジャック-ルイ ダヴィッド,L. David,.. David,Ζακ-Λουί Νταβίντ,... David,Ta-wei-tʻe,Louis David,雅克-路易·大卫,ෂාක්ලුවිස් ඩේවිඩ්,Жак Луи Давид,David de Paris,Iacobus Ludovicus David,Ժակ Լուի Դավիդ,자크루이 다비드,Cen David,Жак-Луі Давід,Lui David,ჟაკ-ლუი დავიდი,ז'אק-לואי דויד,Žaks Luijs Davids,賈克-路易·大衛,ஜாக் லூயிஸ் டேவிட்,J.L. David,J.- L. David,J. L. David,Jacques-Louis David,جاك لوي دافيد,چاك لوي دافيد,Citoyen David,ഴാക് ലൂയി ദാവീദ്,ジャック＝ルイ・ダヴィッド,Zhak Lui David,David Jak Lui,Žak-Lui David,David, ...,,ダヴィッド,雅克路易大衛,ฌัก-หลุยส์ ดาวีด,Жак-Луј Давид,David, Jacques-Louis"
